0	2
1000	10
2000	28
3000	20
4000	32
5000	6
6000	54
7000	46
8000	34
9000	-30
10000	-32
11000	-14
12000	-24
13000	-24
14000	-26
15000	-48
16000	-40
17000	-26
18000	-42
19000	32
20000	68
21000	80
22000	68
23000	14
24000	-28
25000	-58
26000	4
27000	-12
28000	-82
29000	-68
30000	-150
31000	-210
32000	-248
33000	-280
34000	-310
35000	-348
36000	-368
37000	-364
38000	-384
39000	-356
40000	-306
41000	-322
42000	-268
43000	-256
44000	-314
45000	-344
46000	-320
47000	-292
48000	-316
49000	-340
50000	-312
51000	-314
52000	-300
53000	-304
54000	-280
55000	-268
56000	-276
57000	-256
58000	-282
59000	-312
60000	-310
61000	-290
62000	-296
63000	-294
64000	-344
65000	-364
66000	-350
67000	-334
68000	-340
69000	-362
70000	-370
71000	-330
72000	-310
73000	-286
74000	-246
75000	-254
76000	-242
77000	-242
78000	-266
79000	-232
80000	-252
81000	-244
82000	-234
83000	-238
84000	-256
85000	-306
86000	-336
87000	-334
88000	-320
89000	-322
90000	-302
91000	-262
92000	-292
93000	-316
94000	-300
95000	-322
96000	-322
97000	-332
98000	-332
99000	-318
100000	-342
101000	-318
102000	-282
103000	-292
104000	-340
105000	-332
106000	-310
107000	-318
108000	-324
109000	-318
110000	-332
111000	-368
112000	-356
113000	-356
114000	-316
115000	-330
116000	-328
117000	-320
118000	-306
119000	-338
120000	-322
121000	-334
122000	-360
123000	-322
124000	-334
125000	-368
126000	-360
127000	-344
128000	-326
129000	-310
130000	-340
131000	-324
132000	-324
133000	-308
134000	-320
135000	-322
136000	-292
137000	-276
138000	-292
139000	-336
140000	-336
141000	-320
142000	-336
143000	-352
144000	-330
145000	-344
146000	-342
147000	-360
148000	-310
149000	-342
150000	-348
151000	-344
152000	-324
153000	-346
154000	-324
155000	-312
156000	-318
157000	-316
158000	-338
159000	-312
160000	-342
161000	-324
162000	-336
163000	-316
164000	-304
165000	-308
166000	-306
167000	-312
168000	-310
169000	-332
170000	-292
171000	-288
172000	-346
173000	-352
174000	-360
175000	-354
176000	-338
177000	-358
178000	-328
179000	-350
180000	-360
181000	-338
182000	-356
183000	-378
184000	-358
185000	-310
186000	-302
187000	-286
188000	-248
189000	-298
190000	-310
191000	-320
192000	-308
193000	-308
194000	-278
195000	-322
196000	-292
197000	-304
198000	-322
199000	-262
200000	-286
201000	-298
202000	-336
203000	-326
204000	-296
205000	-312
206000	-326
207000	-352
208000	-346
209000	-342
210000	-340
211000	-290
212000	-310
213000	-314
214000	-362
215000	-346
216000	-312
217000	-264
218000	-276
219000	-270
220000	-312
221000	-314
222000	-294
223000	-332
224000	-350
225000	-348
226000	-304
227000	-326
228000	-332
229000	-342
230000	-334
231000	-344
232000	-370
233000	-338
234000	-350
235000	-334
236000	-332
237000	-312
238000	-274
239000	-308
240000	-328
241000	-346
242000	-332
243000	-362
244000	-362
245000	-368
246000	-338
247000	-288
248000	-308
249000	-330
250000	-320
251000	-340
252000	-328
253000	-314
254000	-350
255000	-344
256000	-336
257000	-312
258000	-340
259000	-374
260000	-358
261000	-358
262000	-344
263000	-314
264000	-344
265000	-350
266000	-336
267000	-338
268000	-350
269000	-330
270000	-360
271000	-348
272000	-306
273000	-332
274000	-332
275000	-324
276000	-294
277000	-340
278000	-366
279000	-378
280000	-348
281000	-318
282000	-294
283000	-298
284000	-336
285000	-326
286000	-338
287000	-336
288000	-314
289000	-330
290000	-344
291000	-336
292000	-306
293000	-266
294000	-254
295000	-298
296000	-286
297000	-314
298000	-324
299000	-346
300000	-356
301000	-352
302000	-328
303000	-354
304000	-360
305000	-358
306000	-328
307000	-358
308000	-334
309000	-334
310000	-348
311000	-322
312000	-312
