0	-8.000000
1	-8.000000
2	-12.000000
3	-12.000000
4	-12.000000
5	-20.000000
6	-24.000000
7	-28.000000
8	-32.000000
9	-32.000000
10	-32.000000
11	-32.000000
12	-32.000000
13	-32.000000
14	-36.000000
15	-36.000000
16	-36.000000
17	-40.000000
18	-40.000000
19	-40.000000
20	-40.000000
21	-48.000000
22	-48.000000
23	-56.000000
24	-60.000000
25	-60.000000
26	-68.000000
27	-72.000000
28	-76.000000
29	-76.000000
30	-80.000000
31	-80.000000
32	-84.000000
33	-84.000000
34	-88.000000
35	-88.000000
36	-88.000000
37	-96.000000
38	-96.000000
39	-96.000000
40	-100.000000
41	-104.000000
42	-104.000000
43	-108.000000
44	-108.000000
45	-116.000000
46	-116.000000
47	-116.000000
48	-120.000000
49	-124.000000
50	-124.000000
51	-128.000000
52	-128.000000
53	-132.000000
54	-136.000000
55	-144.000000
56	-144.000000
57	-148.000000
58	-148.000000
59	-148.000000
60	-148.000000
61	-148.000000
62	-152.000000
63	-160.000000
64	-160.000000
65	-164.000000
66	-172.000000
67	-180.000000
68	-184.000000
69	-188.000000
70	-192.000000
71	-192.000000
72	-196.000000
73	-200.000000
74	-200.000000
75	-200.000000
76	-204.000000
77	-204.000000
78	-204.000000
79	-204.000000
80	-208.000000
81	-208.000000
82	-208.000000
83	-212.000000
84	-216.000000
85	-224.000000
86	-224.000000
87	-224.000000
88	-224.000000
89	-228.000000
90	-228.000000
91	-232.000000
92	-236.000000
93	-236.000000
94	-240.000000
95	-244.000000
96	-244.000000
97	-244.000000
98	-244.000000
99	-244.000000
100	-248.000000
101	-256.000000
102	-256.000000
103	-256.000000
104	-256.000000
105	-256.000000
106	-256.000000
107	-256.000000
108	-260.000000
109	-268.000000
110	-268.000000
111	-272.000000
112	-276.000000
113	-276.000000
114	-280.000000
115	-288.000000
116	-288.000000
117	-292.000000
118	-292.000000
119	-292.000000
120	-292.000000
121	-300.000000
122	-300.000000
123	-300.000000
124	-304.000000
125	-304.000000
126	-304.000000
127	-304.000000
128	-308.000000
129	-308.000000
130	-312.000000
131	-312.000000
132	-312.000000
133	-312.000000
134	-312.000000
135	-316.000000
136	-320.000000
137	-320.000000
138	-320.000000
139	-320.000000
140	-324.000000
141	-324.000000
142	-328.000000
143	-332.000000
144	-332.000000
145	-332.000000
146	-332.000000
147	-336.000000
148	-340.000000
149	-340.000000
150	-340.000000
151	-344.000000
152	-348.000000
153	-348.000000
154	-348.000000
155	-348.000000
156	-356.000000
157	-360.000000
158	-360.000000
159	-356.000000
160	-360.000000
161	-364.000000
162	-368.000000
163	-372.000000
164	-376.000000
