0	-26
1000	-58
2000	-36
3000	-136
4000	-176
5000	-196
6000	-248
7000	-270
8000	-274
9000	-314
10000	-236
11000	-244
12000	-302
13000	-320
14000	-274
15000	-310
16000	-298
17000	-300
18000	-208
19000	-202
20000	-238
21000	-164
22000	-184
23000	-150
24000	-136
25000	-76
26000	-4
27000	-30
28000	-10
29000	-20
30000	-26
31000	-74
32000	-142
33000	-94
34000	-148
35000	-98
36000	-74
37000	-72
38000	-66
39000	-100
40000	-94
41000	-58
42000	-112
43000	-182
44000	-156
45000	-180
46000	-196
47000	-154
48000	-168
49000	-154
50000	-142
51000	-208
52000	-220
53000	-214
54000	-236
55000	-222
56000	-122
57000	-162
58000	-168
59000	-130
60000	-120
61000	-120
62000	-102
63000	-84
64000	-100
65000	-32
66000	-52
67000	-94
68000	-62
69000	-68
70000	-40
71000	-56
72000	-18
73000	-82
74000	-88
75000	-50
76000	-48
77000	-22
78000	-52
79000	-44
80000	-56
81000	4
82000	40
83000	108
84000	124
85000	64
86000	62
87000	76
88000	20
89000	-74
90000	-78
91000	-82
92000	-102
93000	-124
94000	-108
95000	-76
96000	-90
97000	0
98000	-4
99000	-22
100000	46
101000	66
102000	98
103000	74
104000	102
105000	50
106000	54
107000	98
108000	28
109000	108
110000	102
111000	32
112000	60
113000	106
114000	102
115000	84
116000	-10
117000	-74
118000	30
119000	10
120000	52
121000	76
122000	48
123000	48
124000	108
125000	152
126000	98
127000	78
128000	60
129000	78
130000	36
131000	8
132000	18
133000	14
134000	22
135000	50
136000	164
137000	152
138000	216
139000	192
140000	224
141000	158
142000	192
143000	206
144000	192
145000	226
146000	130
147000	108
148000	146
149000	138
150000	134
151000	172
152000	192
153000	164
154000	190
155000	190
156000	182
157000	174
158000	198
159000	124
160000	122
161000	142
162000	176
163000	196
164000	170
165000	212
166000	146
167000	156
168000	206
169000	204
170000	226
171000	186
172000	188
173000	234
174000	188
175000	160
176000	126
177000	124
178000	106
179000	48
180000	72
181000	110
182000	94
183000	34
184000	66
185000	94
186000	58
187000	74
188000	70
189000	102
190000	156
191000	166
192000	246
193000	240
194000	284
195000	240
196000	302
197000	344
198000	362
199000	332
200000	298
201000	290
202000	298
203000	276
204000	270
205000	274
206000	236
207000	186
208000	222
209000	186
210000	216
211000	246
212000	272
213000	336
214000	366
215000	306
216000	334
217000	358
218000	304
219000	298
220000	294
221000	226
222000	230
223000	274
224000	292
225000	298
226000	302
227000	324
228000	428
229000	438
230000	392
231000	342
232000	370
233000	416
234000	394
235000	420
236000	428
237000	480
238000	502
239000	498
240000	534
241000	506
242000	470
243000	466
244000	444
245000	444
246000	424
247000	430
248000	374
249000	306
250000	328
251000	304
252000	352
253000	330
254000	322
255000	346
256000	330
257000	322
258000	328
259000	342
260000	310
261000	322
262000	334
263000	246
264000	290
265000	304
266000	324
267000	304
268000	332
269000	272
270000	270
271000	324
272000	288
273000	268
274000	286
275000	288
276000	256
277000	210
278000	142
279000	176
280000	184
281000	210
282000	282
283000	230
284000	212
285000	224
286000	258
287000	266
288000	244
289000	238
290000	206
291000	214
292000	276
293000	240
294000	242
295000	242
296000	258
297000	184
298000	232
299000	226
300000	288
301000	260
302000	318
303000	346
304000	316
305000	298
306000	270
307000	260
308000	202
309000	136
310000	128
311000	108
312000	78
313000	78
314000	74
315000	144
316000	214
317000	228
318000	254
319000	198
320000	234
321000	212
322000	272
323000	248
324000	248
325000	236
326000	242
327000	274
328000	350
329000	328
330000	246
331000	236
332000	238
333000	214
334000	228
335000	204
336000	158
337000	156
338000	114
339000	106
340000	118
341000	76
342000	80
343000	68
344000	-34
345000	-60
346000	-80
347000	-58
348000	-122
349000	-56
350000	-60
351000	-114
352000	-64
353000	-110
354000	-84
355000	-126
356000	-130
357000	-128
358000	-148
359000	-146
360000	-200
361000	-218
362000	-256
363000	-298
364000	-342
365000	-378
366000	-364
367000	-374
368000	-400
369000	-434
370000	-470
371000	-392
372000	-338
373000	-352
374000	-300
375000	-284
376000	-354
377000	-278
378000	-222
379000	-226
380000	-272
381000	-264
382000	-280
383000	-258
384000	-274
385000	-320
386000	-366
387000	-380
388000	-386
389000	-378
390000	-370
391000	-312
392000	-332
393000	-330
394000	-366
395000	-314
396000	-390
397000	-416
398000	-374
399000	-360
400000	-374
401000	-362
402000	-352
403000	-294
404000	-256
405000	-228
406000	-254
407000	-268
408000	-262
409000	-256
410000	-234
411000	-246
412000	-258
413000	-218
414000	-306
415000	-322
416000	-310
417000	-338
418000	-310
419000	-342
420000	-280
421000	-244
422000	-280
423000	-312
424000	-290
425000	-308
426000	-268
427000	-194
428000	-210
429000	-194
430000	-174
431000	-190
432000	-186
433000	-160
434000	-142
435000	-162
436000	-94
437000	-78
438000	-86
439000	-110
440000	-96
441000	-44
442000	-68
443000	-52
444000	-60
445000	-10
446000	-64
447000	-84
448000	-88
449000	-92
450000	-84
451000	-58
452000	-102
453000	-120
454000	-102
455000	-154
456000	-136
457000	-118
458000	-142
459000	-174
460000	-200
461000	-166
462000	-146
463000	-154
464000	-232
465000	-244
466000	-252
467000	-270
468000	-266
469000	-274
470000	-322
471000	-304
472000	-338
473000	-266
474000	-312
475000	-278
476000	-272
477000	-276
478000	-280
479000	-306
480000	-332
481000	-348
482000	-280
483000	-300
484000	-296
485000	-300
486000	-286
487000	-232
488000	-242
489000	-278
490000	-278
491000	-322
492000	-332
493000	-278
494000	-310
495000	-296
496000	-240
497000	-256
498000	-258
499000	-230
500000	-202
501000	-190
502000	-194
503000	-120
504000	-170
505000	-160
506000	-136
507000	-140
508000	-174
509000	-148
510000	-150
511000	-190
512000	-188
513000	-228
514000	-196
515000	-212
516000	-248
517000	-234
518000	-244
519000	-240
520000	-286
521000	-406
522000	-470
523000	-418
524000	-364
525000	-336
526000	-208
527000	-194
528000	-86
529000	-118
530000	-88
531000	-50
532000	12
533000	56
534000	62
535000	148
536000	172
537000	126
538000	130
539000	192
540000	240
541000	240
542000	218
543000	206
544000	218
545000	246
546000	196
547000	172
548000	194
549000	212
550000	160
551000	168
552000	154
553000	174
554000	178
555000	220
556000	216
557000	216
558000	232
559000	240
560000	224
561000	190
562000	216
563000	220
564000	234
565000	274
566000	266
567000	260
568000	230
569000	192
570000	172
571000	128
572000	70
573000	32
574000	116
575000	110
576000	154
577000	100
578000	102
579000	136
580000	204
581000	242
582000	248
583000	248
584000	226
585000	180
586000	110
587000	140
588000	142
589000	150
590000	214
591000	226
592000	208
593000	174
594000	150
595000	140
596000	98
597000	146
598000	50
599000	106
600000	118
601000	78
602000	54
603000	-2
604000	-70
605000	-64
606000	-46
607000	-138
608000	-118
609000	-138
610000	-218
611000	-208
612000	-204
613000	-204
614000	-164
615000	-116
616000	-108
617000	-208
618000	-218
619000	-232
620000	-222
621000	-252
622000	-272
623000	-274
624000	-246
625000	-244
626000	-194
627000	-226
628000	-224
629000	-240
630000	-224
631000	-210
632000	-282
633000	-292
634000	-230
635000	-164
636000	-126
637000	-144
638000	-198
639000	-212
640000	-142
641000	-172
642000	-194
643000	-236
644000	-202
645000	-194
646000	-188
647000	-186
648000	-154
649000	-104
650000	-178
651000	-194
652000	-152
653000	-170
654000	-178
655000	-134
656000	-148
657000	-108
658000	-124
659000	-88
660000	-106
661000	-146
662000	-200
663000	-192
664000	-220
665000	-186
666000	-164
667000	-182
668000	-172
669000	-90
670000	-120
671000	-208
672000	-162
673000	-182
674000	-184
675000	-194
676000	-110
677000	-126
678000	-78
679000	-152
680000	-154
681000	-136
682000	-108
683000	-160
684000	-92
685000	-82
686000	-70
687000	-120
688000	-70
689000	-66
690000	-36
691000	4
692000	-18
693000	-22
694000	10
695000	-46
696000	-60
697000	-76
698000	-68
699000	-122
700000	-72
701000	-68
702000	-30
703000	-4
704000	22
705000	32
706000	64
707000	38
708000	-30
709000	-72
710000	-60
711000	8
712000	6
713000	42
714000	26
715000	-12
716000	28
717000	96
718000	102
719000	78
720000	132
721000	80
722000	98
723000	82
724000	32
725000	38
726000	48
727000	20
728000	-8
729000	-12
730000	-56
731000	-118
732000	-118
733000	-68
734000	-72
735000	-22
736000	-28
737000	-22
738000	-32
739000	-34
740000	-108
741000	-88
742000	-50
743000	-72
744000	-42
745000	-2
746000	40
747000	34
748000	28
749000	18
750000	-38
751000	-56
752000	-114
753000	-106
754000	-110
755000	-110
756000	-80
757000	-94
758000	-36
759000	-4
760000	44
761000	88
762000	120
763000	176
764000	188
765000	242
766000	208
767000	208
768000	192
769000	218
770000	254
771000	264
772000	230
773000	196
774000	250
775000	242
776000	226
777000	232
778000	258
779000	256
780000	228
781000	268
782000	206
783000	238
784000	220
785000	152
786000	142
787000	96
788000	110
789000	70
790000	126
791000	160
792000	188
793000	206
794000	196
795000	224
796000	316
797000	306
798000	290
799000	272
800000	290
801000	282
802000	240
803000	206
804000	230
805000	212
806000	240
807000	230
808000	270
809000	228
810000	232
811000	176
812000	136
813000	184
814000	184
815000	208
816000	182
817000	232
818000	182
819000	200
820000	210
821000	250
822000	218
823000	232
824000	160
825000	158
826000	234
827000	274
828000	312
829000	306
830000	322
831000	348
832000	272
833000	300
834000	314
835000	298
836000	290
837000	332
838000	368
839000	356
840000	416
841000	460
842000	396
843000	372
844000	364
845000	340
846000	228
847000	254
848000	178
849000	126
850000	126
851000	190
852000	194
853000	248
854000	212
855000	192
856000	178
857000	156
858000	202
859000	198
860000	124
861000	166
862000	138
863000	186
864000	162
865000	164
866000	168
867000	106
868000	122
869000	120
870000	254
871000	290
872000	286
873000	264
874000	304
875000	264
876000	218
877000	250
878000	200
879000	280
880000	240
881000	186
882000	190
883000	178
884000	222
885000	210
886000	192
887000	142
888000	138
889000	182
890000	114
891000	56
892000	52
893000	60
894000	98
895000	136
896000	114
897000	134
898000	140
899000	188
900000	164
901000	158
902000	140
903000	216
904000	218
905000	158
906000	216
907000	226
908000	170
909000	198
910000	178
911000	190
912000	212
913000	266
914000	276
915000	298
916000	356
917000	328
918000	340
919000	300
920000	292
921000	320
922000	374
